,model_name,model_timeMillis,model_timeDeterminization,model_timeMinimization,model_timeEigen,model_netSize,model_automatonSizeOrig,model_automatonSizeDeterministic,model_automatonSize,model_entropy,model_largestEigenValue,model_entropyComputationConverged,model_convergenceThreshold,logModel_name,logModel_timeMillis,logModel_timeDeterminization,logModel_timeMinimization,logModel_timeEigen,logModel_netSize,logModel_automatonSizeOrig,logModel_automatonSizeDeterministic,logModel_automatonSize,logModel_entropy,logModel_largestEigenValue,logModel_entropyComputationConverged,logModel_convergenceThreshold,log_name,log_timeMillis,log_timeDeterminization,log_timeMinimization,log_timeEigen,log_netSize,log_automatonSizeOrig,log_automatonSizeDeterministic,log_automatonSize,log_entropy,log_largestEigenValue,log_entropyComputationConverged,log_convergenceThreshold,type,Precision,Recall,logSize,source
1,350409e0-e6d7-44fb-abdb-c0e52ff75c8a,0,0,0,3,20,8,8,8,0.3790866865098015,1.3005182878057644,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,6,7,7,7,0.3365981215943016,1.262775453001706,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,183,6,12,12,12,0.38695120556299856,1.3076271215820623,True,2.25e-07,log-md,0.970978620479272,0.965699955407707,6,Figure 11.pnml
2,noID imported from (data/javert/Figure 11.pnml),0,0,0,0,5,5,5,5,1.0398173866263016,2.055967396712816,True,1e-07,MdM,0,1,0,2,8,8,8,8,0.3790866865097958,1.3005182878057593,True,1e-07,350409e0-e6d7-44fb-abdb-c0e52ff75c8a,0,0,1,1,8,8,8,8,0.3790866865098022,1.3005182878057648,True,1e-07,md-m,0.6325578362210866,0.9999999999999958,6,Figure 11.pnml
0,noID imported from (data/javert/Figure 11.pnml),0,0,1,0,11,5,5,5,1.039817386626304,2.055967396712819,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,4,10,10,10,0.2997706517944759,1.2309487113348638,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,4,10,10,10,0.2997706517944759,1.2309487113348638,True,1e-07,log-model,0.5987199569910324,1.0,4,Figure 11.pnml
1,af22baf4-6364-4c53-a682-f9641d30b567,0,0,1,0,20,6,6,6,0.7696894703216692,1.7049027760416486,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,4,10,10,10,0.299770651794714,1.2309487113350672,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,4,10,10,10,0.299770651794714,1.2309487113350672,True,1e-07,log-md,0.722005224364182,1.0,4,Figure 11.pnml
2,noID imported from (data/javert/Figure 11.pnml),0,0,0,1,5,5,5,5,1.0398173866263034,2.055967396712818,True,1e-07,MdM,0,0,0,1,6,6,6,6,0.7696894703216657,1.7049027760416444,True,1e-07,af22baf4-6364-4c53-a682-f9641d30b567,0,0,0,0,6,6,6,6,0.7696894703216689,1.7049027760416482,True,1e-07,md-m,0.8292460176010218,0.9999999999999978,4,Figure 11.pnml
0,noID imported from (data/javert/Figure 11.pnml),0,1,0,0,11,5,5,5,1.0398173866263047,2.05596739671282,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,5,3000,244,244,244,0.7541974930203769,1.6866930990339184,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,5,3000,244,244,244,0.7541974930203769,1.6866930990339184,True,1e-07,log-model,0.8203890303565538,1.0,3000,Figure 11.pnml
1,db483c72-a1ff-474f-ac1c-22c6b9b21a6b,0,0,0,2,20,8,8,8,0.3790866865097969,1.3005182878057602,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,2,3000,8,8,8,0.3790866865098025,1.3005182878057653,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,5,3000,244,244,244,0.7541974930203816,1.6866930990339242,True,1e-07,log-md,1.000000000000004,0.7710461900571327,3000,Figure 11.pnml
2,noID imported from (data/javert/Figure 11.pnml),0,1,0,0,5,5,5,5,1.0398173866263023,2.0559673967128163,True,1e-07,MdM,0,0,0,2,8,8,8,8,0.3790866865098022,1.3005182878057648,True,1e-07,db483c72-a1ff-474f-ac1c-22c6b9b21a6b,0,0,0,2,8,8,8,8,0.3790866865097971,1.3005182878057604,True,1e-07,md-m,0.6325578362210893,1.0000000000000033,3000,Figure 11.pnml
0,noID imported from (data/javert/Figure 11.pnml),0,0,0,1,11,5,5,5,1.0398173866263014,2.055967396712815,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,35,20,26,26,26,0.4570429720830513,1.3727253186124009,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,35,20,26,26,26,0.4570429720830513,1.3727253186124009,True,1e-07,log-model,0.6676785443228253,1.0,20,Figure 11.pnml
1,72fa9e17-8a25-4c8c-a2d1-1c78560b3383,0,0,1,0,25,6,6,6,0.6125377883690155,1.5289463545197073,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,20,12,12,12,0.41561421786669656,1.3338664410322276,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,85,20,26,26,26,0.4570429720830482,1.372725318612398,True,1e-07,log-md,0.8724089220587725,0.9716921680883323,20,Figure 11.pnml
2,noID imported from (data/javert/Figure 11.pnml),0,0,0,0,5,5,5,5,1.0398173866263047,2.05596739671282,True,1e-07,MdM,0,0,0,1,6,6,6,6,0.6125377883690134,1.5289463545197053,True,1e-07,72fa9e17-8a25-4c8c-a2d1-1c78560b3383,0,0,0,0,6,6,6,6,0.6125377883690161,1.5289463545197082,True,1e-07,md-m,0.7436627433704731,0.9999999999999981,20,Figure 11.pnml
0,noID imported from (data/javert/Figure 11.pnml),0,0,1,0,11,5,5,5,1.0398173866263056,2.055967396712821,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,25,40,29,29,29,0.5123551941463426,1.4263768507157368,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,25,40,29,29,29,0.5123551941463426,1.4263768507157368,True,1e-07,log-model,0.693774061298976,1.0,40,Figure 11.pnml
1,535f87b7-4746-4dee-a5ba-a8e59698ac6f,0,0,1,3,20,8,8,8,0.3790866865098015,1.3005182878057644,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,0,1,40,7,7,7,0.33659812172337444,1.2627754531146822,True,1e-07,Log6 (from noID imported from (data/javert/Figure 11.pnml)),0,0,1,30,40,29,29,29,0.5123551941463411,1.4263768507157355,True,1e-07,log-md,0.9709786205661421,0.8853028233604882,40,Figure 11.pnml
2,noID imported from (data/javert/Figure 11.pnml),0,0,0,1,5,5,5,5,1.039817386626305,2.05596739671282,True,1e-07,MdM,0,1,0,3,8,8,8,8,0.3790866865098003,1.3005182878057633,True,1e-07,535f87b7-4746-4dee-a5ba-a8e59698ac6f,0,0,0,3,8,8,8,8,0.3790866865097998,1.3005182878057628,True,1e-07,md-m,0.6325578362210874,1.0000000000000004,40,Figure 11.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455953,1.4655712318767675,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,3,10,11,11,11,0.2800989043106513,1.2142781266750138,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,3,10,11,11,11,0.2800989043106513,1.2142781266750138,True,1e-07,log-model,0.8285357274105639,1.0,10,Figure 06.pnml
1,045fae1c-34fc-4aa3-8496-b607ca6b3032,0,0,0,1,14,7,7,7,0.15416280035247226,1.1127756842329968,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,10,7,7,7,0.15416280043151642,1.1127756842939651,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,3,10,11,11,11,0.2800989043106571,1.2142781266750189,True,1e-07,log-md,1.0000000000547895,0.916409231006251,10,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,1,0,0,6,6,6,6,0.5514630897455972,1.4655712318767695,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.1541628004444484,1.1127756843039396,True,1e-07,045fae1c-34fc-4aa3-8496-b607ca6b3032,0,0,0,0,7,7,7,7,0.1541628004127831,1.1127756842795156,True,1e-07,md-m,0.7592777888243277,1.0000000000219487,10,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455949,1.4655712318767673,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,5,100000,107,107,107,0.5493173851470489,1.4633931239084956,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,5,100000,107,107,107,0.5493173851470489,1.4633931239084956,True,1e-07,log-model,0.9985138163735089,1.0,100000,Figure 06.pnml
1,00a35ce3-5a4c-4573-88f8-c09a5a9eeb78,0,0,0,1,14,7,7,7,0.1541628003867426,1.1127756842594299,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,100000,7,7,7,0.15416280058027892,1.112775684408708,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,5,100000,107,107,107,0.5493173851470529,1.4633931239084996,True,1e-07,log-md,1.0000000001341494,0.7604078946583089,100000,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,6,6,6,6,0.5514630897455969,1.4655712318767693,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.15416280036787602,1.112775684244878,True,1e-07,00a35ce3-5a4c-4573-88f8-c09a5a9eeb78,0,0,0,1,7,7,7,7,0.15416280050507994,1.1127756843507055,True,1e-07,md-m,0.7592777887840284,0.9999999999048976,100000,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455953,1.4655712318767675,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,3,1000,57,57,57,0.5310103263487354,1.4449407403092438,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,3,1000,57,57,57,0.5310103263487354,1.4449407403092438,True,1e-07,log-model,0.985923241996839,1.0,1000,Figure 06.pnml
1,4244d96b-ff0d-4c8d-bd6e-0313abe056e7,0,0,1,0,14,7,7,7,0.15416280041899835,1.1127756842843095,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,0,1000,7,7,7,0.154162800517161,1.1127756843600243,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,3,1000,57,57,57,0.531010326348736,1.4449407403092445,True,1e-07,log-md,1.0000000000680414,0.7701185614863827,1000,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,1,0,6,6,6,6,0.5514630897455945,1.465571231876767,True,1e-07,MdM,0,0,0,0,7,7,7,7,0.15416280042410965,1.112775684288252,True,1e-07,4244d96b-ff0d-4c8d-bd6e-0313abe056e7,0,0,0,1,7,7,7,7,0.15416280043224764,1.1127756842945289,True,1e-07,md-m,0.7592777888136248,0.9999999999943592,1000,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,13,6,6,6,0.5514630897455962,1.4655712318767686,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,7,9,9,9,0.21957533972835627,1.1643907951794348,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,7,9,9,9,0.21957533972835627,1.1643907951794348,True,1e-07,log-model,0.7944962140723445,1.0,7,Figure 06.pnml
1,a5fe9b1c-24c4-4baf-90f7-46b634d1f68f,0,1,0,1,14,7,7,7,0.15416280045290742,1.112775684310464,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,7,7,7,7,0.1541628004810195,1.1127756843321477,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,2,7,9,9,9,0.2195753397283557,1.1643907951794343,True,1e-07,log-md,1.0000000000194862,0.9556720037113204,7,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,6,6,6,6,0.5514630897455942,1.4655712318767666,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.154162800216539,1.112775684128149,True,1e-07,a5fe9b1c-24c4-4baf-90f7-46b634d1f68f,0,0,0,1,7,7,7,7,0.15416280037433538,1.1127756842498602,True,1e-07,md-m,0.7592777887043825,0.9999999998906239,7,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,13,6,6,6,0.5514630897455958,1.4655712318767682,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,1,3,9,9,9,0.21957533972834084,1.1643907951794223,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,1,3,9,9,9,0.21957533972834084,1.1643907951794223,True,1e-07,log-model,0.7944962140723363,1.0,3,Figure 06.pnml
1,03f28be1-5cf4-4204-8185-afa0780b11bc,0,0,1,1,14,7,7,7,0.1541628003680208,1.1127756842449896,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,1,3,7,7,7,0.15416280037861524,1.112775684253161,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,2,3,9,9,9,0.21957533972835705,1.1643907951794354,True,1e-07,log-md,1.0000000000073432,0.9556720036434844,3,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,6,6,6,6,0.5514630897455958,1.4655712318767682,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.1541628001985867,1.1127756841143022,True,1e-07,03f28be1-5cf4-4204-8185-afa0780b11bc,0,0,1,1,7,7,7,7,0.15416280039466498,1.1127756842655407,True,1e-07,md-m,0.7592777886949335,0.9999999998640889,3,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,13,6,6,6,0.5514630897455944,1.4655712318767669,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,22,30000,76,76,76,0.5479301606231479,1.4619866734221176,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,22,30000,76,76,76,0.5479301606231479,1.4619866734221176,True,1e-07,log-model,0.9975541561019461,1.0,30000,Figure 06.pnml
1,9ecee789-db85-4d11-b743-34f0bdea14ce,0,0,0,1,14,7,7,7,0.15416280016811373,1.112775684090798,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,0,30000,7,7,7,0.1541628003733255,1.1127756842490812,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,12,30000,76,76,76,0.5479301606231483,1.461986673422118,True,1e-07,log-md,1.0000000001422418,0.7611394169854998,30000,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,1,0,6,6,6,6,0.5514630897455974,1.46557123187677,True,1e-07,MdM,0,1,0,0,7,7,7,7,0.15416280041549088,1.112775684281604,True,1e-07,9ecee789-db85-4d11-b743-34f0bdea14ce,0,0,0,0,7,7,7,7,0.15416280042419858,1.1127756842883203,True,1e-07,md-m,0.7592777888090871,0.9999999999939643,30000,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455924,1.4655712318767649,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,2,8,11,11,11,0.28009890431065954,1.2142781266750209,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,2,8,11,11,11,0.28009890431065954,1.2142781266750209,True,1e-07,log-model,0.8285357274105702,1.0,8,Figure 06.pnml
1,8ed4636a-4cc8-4132-a578-e651ec683cb9,0,0,0,0,14,7,7,7,0.1541628004500891,1.1127756843082903,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,8,7,7,7,0.15416280053197146,1.1127756843714476,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,3,8,11,11,11,0.2800989043106521,1.2142781266750144,True,1e-07,log-md,1.0000000000567566,0.9164092310700639,8,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,6,6,6,6,0.5514630897455972,1.4655712318767695,True,1e-07,MdM,0,0,1,0,7,7,7,7,0.15416280044466374,1.1127756843041057,True,1e-07,8ed4636a-4cc8-4132-a578-e651ec683cb9,0,0,0,0,7,7,7,7,0.15416279904048846,1.112775683221041,True,1e-07,md-m,0.759277788824441,1.0000000009733,8,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455938,1.4655712318767662,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,86,30,25,25,25,0.42084683984348187,1.3387131282606728,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,86,30,25,25,25,0.42084683984348187,1.3387131282606728,True,1e-07,log-model,0.9134411887618435,1.0,30,Figure 06.pnml
1,44d7e4be-ce89-4d36-9a78-b220716681de,0,1,0,1,14,7,7,7,0.1541628002988776,1.1127756841916585,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,30,7,7,7,0.15416280044024486,1.1127756843006973,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,93,30,25,25,25,0.4208468398434804,1.3387131282606717,True,1e-07,log-md,1.000000000097988,0.8312278865498806,30,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,6,6,6,6,0.5514630897455965,1.465571231876769,True,1e-07,MdM,0,1,0,0,7,7,7,7,0.15416280034098712,1.1127756842241379,True,1e-07,44d7e4be-ce89-4d36-9a78-b220716681de,0,0,0,0,7,7,7,7,0.1541628005254251,1.1127756843663985,True,1e-07,md-m,0.759277788769877,0.9999999998721569,30,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,13,6,6,6,0.5514630897455962,1.4655712318767686,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,8,100,39,39,39,0.4749273198980298,1.3898482002952046,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,8,100,39,39,39,0.4749273198980298,1.3898482002952046,True,1e-07,log-model,0.9483320701617517,1.0,100,Figure 06.pnml
1,b5582a1a-85fa-403b-8edd-cb443feb8736,0,0,0,0,14,7,7,7,0.15416280055581685,1.11277568438984,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,100,7,7,7,0.15416280119025455,1.1127756848791928,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,6,100,39,39,39,0.47492731989803,1.3898482002952048,True,1e-07,log-md,1.0000000004397587,0.8006454839045288,100,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,1,0,1,6,6,6,6,0.5514630897455962,1.4655712318767686,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.15416280039487945,1.1127756842657062,True,1e-07,b5582a1a-85fa-403b-8edd-cb443feb8736,0,0,0,2,7,7,7,7,0.1541628004394103,1.1127756843000536,True,1e-07,md-m,0.7592777887982404,0.9999999999691336,100,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,13,6,6,6,0.5514630897455954,1.4655712318767682,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,8,50,29,29,29,0.45726781245893605,1.3729392710554496,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,8,50,29,29,29,0.45726781245893605,1.3729392710554496,True,1e-07,log-model,0.9367946376085066,1.0,50,Figure 06.pnml
1,c761ab3c-7442-48db-bc2a-eba87a05f20d,0,0,0,1,14,7,7,7,0.154162800434901,1.1127756842965757,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,1,50,7,7,7,0.15416280044931904,1.1127756843076964,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,15,50,29,29,29,0.4572678124589435,1.3729392710554569,True,1e-07,log-md,1.0000000000099936,0.8105061219876405,50,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,1,0,6,6,6,6,0.5514630897455961,1.4655712318767684,True,1e-07,MdM,0,1,0,1,7,7,7,7,0.1541628004700122,1.1127756843236574,True,1e-07,c761ab3c-7442-48db-bc2a-eba87a05f20d,0,1,0,1,7,7,7,7,0.15416280039290547,1.1127756842641836,True,1e-07,md-m,0.7592777888377823,1.0000000000534464,50,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455951,1.4655712318767675,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,1,9,9,9,0.0,1.0,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,1,9,9,9,0.0,1.0,True,1e-07,log-model,0.6823278038280196,1.0,1,Figure 06.pnml
1,c772de8d-f58b-4e66-9f15-3faaa8c57979,0,1,0,2,18,7,7,7,0.3281733970380291,1.2554228710734738,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,1,9,9,9,0.0,1.0,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,1,9,9,9,0.0,1.0,True,1e-07,log-md,0.796544354130597,1.0,1,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,6,6,6,6,0.551463089745597,1.4655712318767695,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.32817339701829623,1.2554228710563025,True,1e-07,c772de8d-f58b-4e66-9f15-3faaa8c57979,0,0,1,1,7,7,7,7,0.32817339702168336,1.25542287105925,True,1e-07,md-m,0.8566099304833127,0.9999999999976521,1,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455954,1.4655712318767682,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,7,300,41,41,41,0.519581896929842,1.433539738010265,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,7,300,41,41,41,0.519581896929842,1.433539738010265,True,1e-07,log-model,0.9781440211367383,1.0,300,Figure 06.pnml
1,177a1af9-245e-4997-bb49-1e25e7100714,0,0,0,1,14,7,7,7,0.1541628004001856,1.1127756842697991,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,0,300,7,7,7,0.15416280046716424,1.112775684321461,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,6,300,41,41,41,0.5195818969298467,1.4335397380102697,True,1e-07,log-md,1.000000000046426,0.7762433470215313,300,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,6,6,6,6,0.5514630897455987,1.4655712318767709,True,1e-07,MdM,0,0,0,1,7,7,7,7,0.154162800527849,1.1127756843682681,True,1e-07,177a1af9-245e-4997-bb49-1e25e7100714,0,0,0,0,7,7,7,7,0.15416280044338354,1.1127756843031182,True,1e-07,md-m,0.7592777888682202,1.0000000000585472,300,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,1,0,1,13,6,6,6,0.551463089745594,1.4655712318767664,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,1,2,9,9,9,0.13522841045834533,1.0982666798721792,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,1,2,9,9,9,0.13522841045834533,1.0982666798721792,True,1e-07,log-model,0.7493778916946752,1.0,2,Figure 06.pnml
1,dccfa981-ecc9-420c-9844-25480794fb2e,0,0,1,0,19,6,6,6,0.3619918006957996,1.2851990332453491,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,2,2,9,9,9,0.135228410458929,1.0982666798726235,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,1,0,2,2,9,9,9,0.135228410458929,1.0982666798726235,True,1e-07,log-md,0.8545498801841694,1.0,2,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,1,0,1,6,6,6,6,0.5514630897455978,1.4655712318767702,True,1e-07,MdM,0,0,0,1,6,6,6,6,0.3619918006958028,1.2851990332453522,True,1e-07,dccfa981-ecc9-420c-9844-25480794fb2e,0,0,0,1,6,6,6,6,0.36199180069579984,1.2851990332453496,True,1e-07,md-m,0.8769270338361935,1.000000000000002,2,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,13,6,6,6,0.5514630897455951,1.4655712318767675,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,2,9,11,11,11,0.2800989043106532,1.2142781266750151,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,2,9,11,11,11,0.2800989043106532,1.2142781266750151,True,1e-07,log-model,0.8285357274105648,1.0,9,Figure 06.pnml
1,1cf0c905-b5d0-405b-82bc-cc2fe8fb8cdb,0,1,0,0,14,7,7,7,0.15416280041744124,1.1127756842831085,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,9,7,7,7,0.15416280042939964,1.1127756842923322,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,1,9,11,11,11,0.2800989043106529,1.2142781266750151,True,1e-07,log-md,1.000000000008289,0.9164092310049091,9,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,6,6,6,6,0.5514630897455965,1.465571231876769,True,1e-07,MdM,0,0,1,1,7,7,7,7,0.1541628001398923,1.1127756840690302,True,1e-07,1cf0c905-b5d0-405b-82bc-cc2fe8fb8cdb,0,0,0,1,7,7,7,7,0.15416280030522303,1.1127756841965526,True,1e-07,md-m,0.7592777886640427,0.9999999998854014,9,Figure 06.pnml
0,noID imported from (data/javert/Figure 06.pnml),0,0,0,0,13,6,6,6,0.5514630897455958,1.4655712318767682,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,4,10000,61,61,61,0.5438775933750997,1.4578856780821383,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,4,10000,61,61,61,0.5438775933750997,1.4578856780821383,True,1e-07,log-model,0.994755932958108,1.0,10000,Figure 06.pnml
1,47fea156-20b0-4769-901b-b52f1c4c0db4,0,0,0,1,14,7,7,7,0.15416280042645694,1.1127756842900625,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,0,0,10000,7,7,7,0.15416280025709655,1.1127756841594318,True,1e-07,Log3 (from noID imported from (data/javert/Figure 06.pnml)),0,0,1,3,10000,61,61,61,0.5438775933751061,1.4578856780821443,True,1e-07,log-md,0.9999999998826083,0.7632804827490272,10000,Figure 06.pnml
2,noID imported from (data/javert/Figure 06.pnml),0,0,0,1,6,6,6,6,0.551463089745597,1.4655712318767695,True,1e-07,MdM,0,1,0,0,7,7,7,7,0.15416280043990227,1.1127756843004328,True,1e-07,47fea156-20b0-4769-901b-b52f1c4c0db4,0,0,0,0,7,7,7,7,0.15416279983840006,1.1127756838364842,True,1e-07,md-m,0.759277788821935,1.0000000004169292,10000,Figure 06.pnml
